freq,level,altitude,idx,caps,bssid,ssid,device_model,droid_version,app_version,device_mac,time,acc,lng,lat
2417,-68,-10,56766017, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 84:1b:5e:d8:c3:46 , d8c347                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2417,-64,-8,56765948, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 84:1b:5e:d8:c3:46 , d8c347                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-80,0,56765874, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 3c:1e:04:de:34:2e , de342a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-80,-8,56765938, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 3c:1e:04:de:34:2e , de342a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-80,-10,56766007, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 3c:1e:04:de:34:2e , de342a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2442,-82,0,56765875, [wpa2-psk-ccmp][wps][ess]                                       , 84:1b:5e:f6:1c:3c , degoba                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2442,-82,-8,56765939, [wpa2-psk-ccmp][wps][ess]                                       , 84:1b:5e:f6:1c:3c , degoba                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2442,-82,-10,56766008, [wpa2-psk-ccmp][wps][ess]                                       , 84:1b:5e:f6:1c:3c , degoba                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2412,-66,0,56765861, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 3c:1e:04:df:37:9e , df379a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-66,-8,56765925, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 3c:1e:04:df:37:9e , df379a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-66,-10,56765994, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 3c:1e:04:df:37:9e , df379a                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2462,-79,0,56765733, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , b0:c5:54:c9:fe:56 , duchesne family                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2462,-79,-9,56765778, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , b0:c5:54:c9:fe:56 , duchesne family                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2462,-79,0,56765831, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , b0:c5:54:c9:fe:56 , duchesne family                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2462,-79,0,56771876, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , b0:c5:54:c9:fe:56 , duchesne family                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2412,-75,0,56771890, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , e8:cc:18:e1:92:4a , e19246                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2412,-68,0,56765698, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:a4:23:e8:0c:95 , e80c8d                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2412,-66,-9,56765743, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:a4:23:e8:0c:95 , e80c8d                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2412,-66,0,56765808, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:a4:23:e8:0c:95 , e80c8d                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-66,-8,56765885, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:a4:23:e8:0c:95 , e80c8d                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-66,-10,56765968, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:a4:23:e8:0c:95 , e80c8d                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2447,-78,0,56771895, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e8:6d:64 , e86d5e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2462,-84,0,56771878, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e9:3c:f4 , e93cee                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2412,-78,0,56765708, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:e9:e9:c8 , e9e9c0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2412,-66,-9,56765753, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:e9:e9:c8 , e9e9c0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2412,-66,0,56765814, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:e9:e9:c8 , e9e9c0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-66,-8,56765891, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:e9:e9:c8 , e9e9c0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-66,-10,56765972, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:e9:e9:c8 , e9e9c0                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2462,-79,-9,56765788, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:ec:6f:44 , ec6f3e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2462,-79,0,56765841, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:ec:6f:44 , ec6f3e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2462,-79,-8,56765905, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:ec:6f:44 , ec6f3e                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2462,-82,0,56771861, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , c8:d7:19:9d:28:84 , fancymoose                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2462,-81,0,56771868, [ess]                                                           , c8:d7:19:9d:28:85 , fancymoose-guest                 , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2462,-70,-10,56766038, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ee:e0:18 , fios-0s898                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2412,-83,0,56765687, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ef:7e:b0 , fios-4lkdt                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2412,-76,0,56771892, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ee:5f:9a , fios-5t9aq                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2412,-76,0,56765867, [wpa2-psk-ccmp][wps][ess]                                       , 20:c0:47:1a:44:64 , fios-7fy87                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-76,-8,56765931, [wpa2-psk-ccmp][wps][ess]                                       , 20:c0:47:1a:44:64 , fios-7fy87                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-76,-10,56766000, [wpa2-psk-ccmp][wps][ess]                                       , 20:c0:47:1a:44:64 , fios-7fy87                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2462,-85,0,56771902, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:58:0c:48 , fios-c8bcp                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2412,-76,0,56765866, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ef:2b:2c , fios-k4jxt                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-76,-8,56765930, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ef:2b:2c , fios-k4jxt                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-76,-10,56765999, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ef:2b:2c , fios-k4jxt                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2462,-84,0,56771880, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:e7:5e:02 , fios-yf2an                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2462,-78,0,56771894, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:db:ac:50 , fios-zrpns                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2422,-85,0,56765712, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:0f:49:96 , getyourown                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2422,-85,-9,56765757, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 6c:19:8f:0f:49:96 , getyourown                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2462,-81,-9,56765802, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:49:98:14 , glove1055                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2462,-73,0,56765855, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:49:98:14 , glove1055                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2462,-73,-8,56765919, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:49:98:14 , glove1055                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2462,-73,-10,56765988, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:49:98:14 , glove1055                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2462,-76,-8,56765956, [wpa2-psk-ccmp][wps][ess]                                       , 74:d0:2b:40:25:a0 , homemv                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2462,-76,-10,56766025, [wpa2-psk-ccmp][wps][ess]                                       , 74:d0:2b:40:25:a0 , homemv                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2412,-77,0,56765868, [wpa2-psk-ccmp][ess]                                            , f0:92:1c:d3:89:54 , hp-print-54-envy 4500 series     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-77,-8,56765932, [wpa2-psk-ccmp][ess]                                            , f0:92:1c:d3:89:54 , hp-print-54-envy 4500 series     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2412,-77,-10,56766001, [wpa2-psk-ccmp][ess]                                            , f0:92:1c:d3:89:54 , hp-print-54-envy 4500 series     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2437,-85,0,56771840, [wpa2-psk-ccmp][ess]                                            , a4:5d:36:3a:4b:7a , hp-print-7a-officejet pro 8600   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2462,-83,0,56771901, [wpa-psk-ccmp][wpa2-psk-ccmp][wps][ess]                         , 00:30:44:1d:75:d1 , ibr600-364                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2437,-66,0,56765674, [wpa2-psk-ccmp][ess]                                            , a6:a1:34:a9:32:6c , iphone                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2437,-62,-9,56765740, [wpa2-psk-ccmp][ess]                                            , a6:a1:34:a9:32:6c , iphone                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2437,-62,-10,56765967, [wpa2-psk-ccmp][ess]                                            , a6:a1:34:a9:32:6c , iphone                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2437,-61,0,56765806, [wpa2-psk-ccmp][ess]                                            , a6:a1:34:a9:32:6c , iphone                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2437,-61,-8,56765884, [wpa2-psk-ccmp][ess]                                            , a6:a1:34:a9:32:6c , iphone                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2437,-49,0,56771837, [wpa2-psk-ccmp][ess]                                            , a6:a1:34:a9:32:6c , iphone                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2437,-68,-9,56765786, [wpa2-psk-ccmp+tkip][ess]                                       , 70:f1:96:b9:9a:11 , j9r7m                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2437,-68,0,56765839, [wpa2-psk-ccmp+tkip][ess]                                       , 70:f1:96:b9:9a:11 , j9r7m                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2437,-68,-8,56765903, [wpa2-psk-ccmp+tkip][ess]                                       , 70:f1:96:b9:9a:11 , j9r7m                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2437,-68,-10,56765979, [wpa2-psk-ccmp+tkip][ess]                                       , 70:f1:96:b9:9a:11 , j9r7m                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2462,-84,0,56765688, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e7:5d:cc , jamuto                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.663,-73.9397823,40.6958165
2462,-79,0,56771848, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 48:ee:0c:f4:91:32 , jarvis42                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2412,-63,-9,56765785, [wpa-psk-tkip][wps][ess]                                        , e0:91:f5:ef:84:d0 , justin                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2412,-63,0,56765838, [wpa-psk-tkip][wps][ess]                                        , e0:91:f5:ef:84:d0 , justin                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2412,-63,-8,56765902, [wpa-psk-tkip][wps][ess]                                        , e0:91:f5:ef:84:d0 , justin                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2462,-75,-8,56765951, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 70:62:b8:4a:4b:1e , kakosi                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2462,-75,-10,56766020, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 70:62:b8:4a:4b:1e , kakosi                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2422,-79,-9,56765800, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:6e:9a:88 , kennlee                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.199,-73.939702,40.6958533
2422,-79,0,56765853, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:6e:9a:88 , kennlee                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
2422,-79,-8,56765917, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:6e:9a:88 , kennlee                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.083,-73.9395986,40.6961573
2422,-79,-10,56765986, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:72:82:6e:9a:88 , kennlee                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2437,-77,0,56771887, [ess]                                                           , 00:1c:10:20:fc:51 , linksys                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,39.36,-73.9401956,40.6958367
2417,-79,0,56765873, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 14:91:82:c2:44:c3 , linksys05324                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9397594,40.6958132
